,supConstruida,terreno,title,valorCLP,valorUF,x,y,valorPesos,evaluation
43,32.0,34.0,Parque Almagro - Arturo Prat/Cóndor,280000,10,-33.4502,-70.649,280000,Yes
44,35.0,39.0,Amunategui-San Pablo . - Departamento .,280000,10,-33.43422,-70.65734,280000,Yes
45,30.0,30.0,SAN DIEGO CON COQUIMBO. CERCANO A METRO,280000,10,-33.4567,-70.6498,280000,Yes
46,28.0,28.0,San Isidro 154,280000,10,-33.44528,-70.64392,280000,Yes
47,25.0,25.0,Huérfanos 1400,275000,9,-33.44021,-70.65657,275000,Yes
48,30.0,32.0,Tarapacá 876,279534,10,-33.44706,-70.64838,279534,Yes
49,28.0,30.0,PORTUGAL 755,275000,9,-33.469120000000004,-70.642,275000,Yes
50,31.0,34.0,Arriendo amplio y luminoso dpto excelente ubicación,275000,9,-33.43378,-70.66467,275000,Yes
51,33.0,36.0,catedral  2165,275000,9,-33.4389,-70.66668,275000,Yes
52,30.0,32.0,Mario Kreutzberger 1520,265000,9,-33.43608,-70.65893,265000,Yes
53,30.0,30.0,San Isidro/ Santa Isabel,270000,9,-33.45097,-70.64299,270000,Yes
54,32.0,34.0,Padre Alonso de Ovalle 884,275000,9,-33.446,-70.64875,275000,Yes
55,32.0,35.0,Santo Domingo  1890,275000,9,-33.43765,-70.66368,275000,Yes
56,30.0,30.0,Phillips 451,275000,9,-33.43768,-70.64978,275000,Yes
57,35.0,35.0,"Departamento en San Francisco, Santiago Centro",275000,9,-33.44885,-70.64815,275000,Yes
58,30.0,32.0,Santo Domingo 1243 - Departamento 1507,275000,9,-33.436440000000005,-70.65493000000001,275000,Yes
59,23.0,23.0,Serrano 611,275000,9,-33.452529999999996,-70.64786,275000,Yes
60,34.0,34.0,san isidro 292,275000,9,-33.4475,-70.6432,275000,Yes
61,30.0,30.0,Conde del Maule 4470 - Departamento 1305,270000,9,-33.454229999999995,-70.69686,270000,Yes
62,32.0,32.0,San Diego 895,280000,10,-33.45674,-70.64979,280000,Yes
63,36.0,40.0,Manuel Antonio Tocornal 588,280000,10,-33.45035,-70.63988,280000,Yes
64,32.0,32.0,San Diego 895,280000,10,-33.45674,-70.64979,280000,Yes
65,30.0,32.0,Avenida Portugal 968,270000,9,-33.45472,-70.63356,270000,Yes
66,30.0,30.0,Lord Cochrane 136,280000,10,-33.44733,-70.65463000000001,280000,Yes
67,30.0,30.0,Arturo Prat  1312 - Departamento 607,270000,9,-33.46249,-70.64702,270000,Yes
68,32.0,32.0,San Diego 895,280000,10,-33.45674,-70.64979,280000,Yes
69,32.0,34.0,Lord Cochrane 635,280000,10,-33.45386,-70.65435,280000,Yes
70,35.0,35.0,Amunátegui 620 - Departamento 411,280000,10,-33.4364,-70.65742,280000,Yes
71,26.0,26.0,"Metro Cal y Canto y Santa Ana, Barrio Dieciocho",280000,10,-33.43323,-70.65973000000001,280000,Yes
72,36.0,36.0,Amunátegui 630 - Departamento 2101,280000,10,-33.4364,-70.65742,280000,Yes
73,30.0,30.0,Cómodo depto recién renovado - Cercano centro de Santiago - Manuel Antonio Tocornal 601,280000,10,-33.45102,-70.63994,280000,Yes
74,35.0,40.0,Edificio Nataniel Cox,280000,10,-33.462579999999996,-70.65159,280000,Yes
75,35.0,70.0,Metro estación Santa Lucía,280000,10,-33.44643,-70.64356,280000,Yes
76,32.0,32.0,San Diego 895,280000,10,-33.45674,-70.64979,280000,Yes
77,30.0,33.0,Diagonal Paraguay 24,280000,10,-33.4421,-70.63427,280000,Yes
78,33.0,41.0,LIRA / METRO UNIVERSIDAD CATOLICA,280373,10,-33.44613,-70.64019,280373,Yes
79,32.0,32.0,San Diego 895,280000,10,-33.45674,-70.64979,280000,Yes
80,36.0,36.0,Avenida Vicuña Mackenna 881 - Departamento 305A,280000,10,-33.469120000000004,-70.642,280000,Yes
81,35.0,35.0,Santa Victoria 360,280000,10,-33.44798,-70.63764,280000,Yes
82,35.0,38.0,Alonso Ovalle / Serrano,280000,10,-33.44616,-70.64884,280000,Yes
83,38.0,38.0,Chiloé 1221,280000,10,-33.46138,-70.64617,280000,Yes
84,34.0,36.0,Arturo Prat 324,280000,10,-33.44938,-70.64905,280000,Yes
85,30.0,32.0,Gral Jofre / Portugal,280000,10,-33.44553,-70.63781,280000,Yes
86,37.0,37.0,Metro Los Heroes,280000,10,-33.4477,-70.66054,280000,Yes
87,45.0,45.0,PORTUGAL 990,280000,10,-33.469120000000004,-70.642,280000,Yes
88,38.0,38.0,Mario Kreutzberger 1520,270000,9,-33.4359,-70.659,270000,Yes
89,20.0,20.0,Arturo Prat 993,270000,9,-33.457640000000005,-70.64771999999999,270000,Yes
90,28.0,28.0,Eleuterio Ramírez 780,280000,10,-33.448479999999996,-70.64655,280000,Yes
91,28.0,30.0,Blanco Encalada 2007,270271,9,-33.45685,-70.66266,270271,Yes
92,20.0,20.0,padre luis de valdivia 346,270000,9,-33.43939,-70.64175999999999,270000,Yes
93,35.0,38.0,"Curicó, Santiago",270000,9,-33.4456,-70.63993,270000,Yes
94,30.0,30.0,san isidro / curico,270000,9,-33.44648,-70.64386999999999,270000,Yes
95,38.0,38.0,San Pablo - Maipu,270000,9,-33.43549,-70.67664,270000,Yes
96,35.0,40.0,PRESIDENTE BALMACEDA - CUETO,270000,9,-33.42759,-70.67375,270000,Yes
97,35.0,40.0,PARQUE LOS REYES - BARRIO YUNGAY,270000,9,-33.42773,-70.67369000000001,270000,Yes
98,25.0,25.0,Ismael Valdés Vergara 492,270000,9,-33.435759999999995,-70.64416,270000,Yes
99,32.0,64.0,Metro ULA,270000,9,-33.44716,-70.67121,270000,Yes
100,34.0,36.0,Mario Kreutzberger 1520,270000,9,-33.4359,-70.659,270000,Yes
101,36.0,72.0,Santo Domingo 1736,270000,9,-33.43743,-70.66188000000001,270000,Yes
102,40.0,40.0,San Isidro / Alonso Ovalle,270000,9,-33.4446,-70.6445,270000,Yes
103,30.0,30.0,Barrio Yungay - Metro Quinta Normal,270000,9,-33.4371,-70.6768,270000,Yes
104,35.0,35.0,2 cuadras metro Bellas Artes (Monjitas esquina Mac Iver),270000,9,-33.43701,-70.64735999999999,270000,Yes
105,38.0,40.0,Vicuña Mackenna 1725,270000,9,-33.46652,-70.62747,270000,Yes
106,30.0,63.0,Metro Rondizzoni - Parque O’Higgins,270000,9,-33.468,-70.65584,270000,Yes
107,33.0,35.0,Mac Iver / Monjitas,270000,9,-33.43663,-70.6474,270000,Yes
108,35.0,35.0,San Isidro / metro Santa Lucia,270000,9,-33.44299,-70.64496,270000,Yes
109,30.0,30.0,Metro Irarrázaval - V. Mackenna - Av.Mat,280000,10,-33.4593,-70.6291,280000,Yes
110,35.0,38.0,Argomedo 320,270000,9,-33.45008,-70.63564000000001,270000,Yes
111,29.0,30.0,Metro Santa Ana - Metro Santa Ana,280000,10,-33.4382,-70.6599,280000,Yes
112,34.0,36.0,"Embajador Quintana 4334, Santiago, Estac",270000,9,-33.4512,-70.6943,270000,Yes
113,32.0,35.0,Lord cochrane  184,280000,10,-33.448409999999996,-70.65474,280000,Yes
114,45.0,47.0,Presidente Balmaceda 2914,280000,10,-33.4269,-70.67716999999999,280000,Yes
115,30.0,35.0,San Pablo  / San Martin,280000,10,-33.4342,-70.6589,280000,Yes
116,33.0,33.0,"Portales 2847, Santiago, Región Metropol",280000,10,-33.443,-70.6747,280000,Yes
117,28.0,30.0,Depto 1D+1B 30m2 Total Av. Portugal/Coquimbo,280000,10,-33.45411,-70.6336,280000,Yes
118,32.0,32.0,Metro Santa Lucía - San Isidro / Alonso,280000,10,-33.4453,-70.6439,280000,Yes
119,32.0,32.0,Avenida Portugal 564 - Departamento 402,280000,10,-33.44916,-70.63481,280000,Yes
120,30.0,33.0,Matro Santa Isabel,280000,10,-33.44775,-70.63359,280000,Yes
121,35.0,35.0,Almirante Montt 443 - Departamento 21,280000,10,-33.43735,-70.64495,280000,Yes
122,34.0,34.0,Manuel Rodriguez Norte 881 - Departamento 607,280000,10,-33.43659,-70.65714,280000,Yes
123,36.0,36.0,Avenida Vicuña Mackenna 881 - Departamento 1601B,280000,10,-33.469120000000004,-70.642,280000,Yes
124,30.0,32.0,Vicuña Mackenna/Metro Santa Isabel,280000,10,-33.449,-70.63202,280000,Yes
125,34.0,36.0,San Isidro 520,280000,10,-33.45062,-70.64287,280000,Yes
126,44.0,50.0,Bandera 898,280000,10,-33.43326,-70.65331,280000,Yes
127,32.0,32.0,carmen  110,280000,10,-33.44454,-70.64262,280000,Yes
128,21.0,21.0,San Diego - Tarapacá,280000,10,-33.44723,-70.6513,280000,Yes
129,40.0,40.0,Catedral / Brasil,270000,9,-33.43864,-70.66503,270000,Yes
130,30.0,32.0,METRO U. DE CHILE,280000,10,-33.4471,-70.6484,280000,Yes
131,27.0,27.0,Metro Santa Lucía,280000,10,-33.44492,-70.64406,280000,Yes
132,44.0,46.0,José Miguel Carrera 298 - Departamento 516-B,280000,10,-33.45122,-70.66320999999999,280000,Yes
133,26.0,26.0,"Metro Sta. Ana y Cal y Canto, Barrio Dieciocho",280000,10,-33.43323,-70.65973000000001,280000,Yes
134,50.0,50.0,Metro Santa Ana - San Martin / Agustinas,270000,9,-33.4414,-70.6584,270000,Yes
135,30.0,30.0,Barrio Londres - Serrano / Alonso de Ova,270000,9,-33.4457,-70.6491,270000,Yes
136,34.0,34.0,"San Diego 1721, Santiago, Región Metropo",270000,9,-33.469,-70.6489,270000,Yes
137,30.0,31.0,Metro Rondizzoni - San Ignacio / Pedro L,270000,9,-33.4666,-70.6546,270000,Yes
138,25.0,25.0,Avenida Santa Rosa TIPO ESTUDIO 237,265000,9,-33.44709,-70.64546,265000,Yes
139,33.0,35.0,CHILOE CON AVENIDA MATTA,270000,9,-33.4609,-70.6462,270000,Yes
140,29.0,29.0,Sara del Campo 535,263000,9,-33.44428,-70.64346,263000,Yes
141,29.0,30.0,Estación Mapocho - San Martín,270000,9,-33.4322,-70.6594,270000,Yes
142,29.0,29.0,Sara del Campo TIPO ESTUDIO 535,262500,9,-33.44428,-70.64346,262500,Yes
143,32.0,34.0,San Diego 255,260000,9,-33.4485,-70.65097,260000,Yes
144,29.0,29.0,Maipú 848,265000,9,-33.43499,-70.67719,265000,Yes
145,31.0,33.0,San Isidro / Marín / Metro Santa Lucía,268353,9,-33.4476,-70.64347,268353,Yes
146,32.0,34.0,Tarapacá 876,260000,9,-33.44717,-70.64839,260000,Yes
147,30.0,30.0,Amunátegui / Santo Domingo,265000,9,-33.43578,-70.65711999999999,265000,Yes
148,24.0,24.0,Metro Bellas Artes,265000,9,-33.43662,-70.64464,265000,Yes
149,27.0,27.0,Morandé  924,265000,9,-33.43314,-70.65486999999999,265000,Yes
150,33.0,33.0,Av. España,265557,9,-33.4515,-70.6696,265557,Yes
151,35.0,40.0,SANTA ISABEL 765 - Departamento 1101,265000,9,-33.450559999999996,-70.64641999999999,265000,Yes
152,30.0,30.0,Santo Domingo/Plaza de Armas,265557,9,-33.4365,-70.657,265557,Yes
153,30.0,30.0,Catedral esquina Teatinos,265000,9,-33.43756,-70.6553,265000,Yes
154,30.0,30.0,san diego  1344,270000,9,-33.46291,-70.64801999999999,270000,Yes
155,37.0,37.0,Padre Miguel de Olivares 1428,265000,9,-33.44914,-70.65541,265000,Yes
156,29.0,29.0,Sara del Campo 535,268500,9,-33.44428,-70.64346,268500,Yes
157,30.0,30.0,Lord Cochrane 209,270000,9,-33.44957,-70.6549,270000,Yes
158,35.0,35.0,Eleuterio Ramirez 1D/1B Metro P. Almagro - Metro U. de Chile,270000,9,-33.449259999999995,-70.64989,270000,Yes
159,35.0,35.0,Serrano 65,270000,9,-33.44528,-70.64936,270000,Yes
160,30.0,32.0,Mario Kreutzberger  1520,270000,9,-33.4359,-70.659,270000,Yes
161,30.0,30.0,Santa Isabel 517 - Departamento Santiago,270000,9,-33.44977,-70.64196,270000,Yes
162,31.0,33.0,Mario Kreutzberger 1520,270000,9,-33.4359,-70.659,270000,Yes
163,32.0,34.0,METRO SANTA ANA,270000,9,-33.4391,-70.66039,270000,Yes
164,26.0,26.0,SANTO DOMINGO / AMUNATEGUI,270000,9,-33.436690000000006,-70.65695,270000,Yes
165,30.0,30.0,Coquimbo 56 Santiago,270000,9,-33.44823,-70.63372,270000,Yes
166,30.0,34.0,Portugal 968,270000,9,-33.469120000000004,-70.642,270000,Yes
167,35.0,35.0,Avenida Vicuña Mackenna 933,270000,9,-33.45367,-70.63061,270000,Yes
168,35.0,35.0,SAN MARTIN / SAN PABLO,270000,9,-33.43441,-70.65887,270000,Yes
169,35.0,35.0,Santo Domingo 652 - Departamento 807,270000,9,-33.43572,-70.64657,270000,Yes
170,28.0,30.0,Amunategui / Metro Santa Ana,270000,9,-33.44061,-70.65659000000001,270000,Yes
171,35.0,35.0,huerfanos  / miraflores,270000,9,-33.43923,-70.64504000000001,270000,Yes
172,32.0,32.0,García Reyes 8,270000,9,-33.448029999999996,-70.67052,270000,Yes
173,30.0,36.0,Metro Nuble,270000,9,-33.47232,-70.62642,270000,Yes
174,33.0,39.0,Depto frente a Parque Los Reyes ocn bodega.,270000,9,-33.427659999999996,-70.67416999999999,270000,Yes
175,35.0,37.0,Mario Kreutzberger 1520 - Departamento 808,270000,9,-33.4359,-70.659,270000,Yes
176,50.0,50.0,Metro Irrarazabal,260000,9,-33.461290000000005,-70.62838,260000,Yes
177,35.0,36.0,Santiago  1320,270000,9,-33.4626,-70.65145,270000,Yes
178,30.0,32.0,Mario Kreutzberger 1520,270000,9,-33.4359,-70.659,270000,Yes
179,40.0,46.0,SANTIAGO 1320 - Departamento 1523,270000,9,-33.4626,-70.65145,270000,Yes
180,32.0,40.0,Matta / Nataniel Cox,270000,9,-33.46298,-70.65111999999999,270000,Yes
181,36.0,36.0,José Miguel Carrera 476 - Departamento 309,260000,9,-33.45339,-70.66283,260000,Yes
182,34.0,34.0,Matucana 1251 - Departamento 1810,260000,9,-33.43095,-70.67971,260000,Yes
183,30.0,30.0,Jose Miguel Carrera 601 - Departamento 101,260000,9,-33.45738,-70.65195,260000,Yes
184,29.0,31.0,San Diego / Eleuterio Ramirez,260000,9,-33.449459999999995,-70.65088,260000,Yes
185,35.0,40.0,Manuel Rodriguez / Metro Santa Ana,260000,9,-33.43325,-70.66095,260000,Yes
186,28.0,29.0,san diego 1344,260000,9,-33.46291,-70.64801999999999,260000,Yes
187,30.0,30.0,Cóndor 1358 - Departamento 1302,260000,9,-33.45109,-70.65383,260000,Yes
188,30.0,30.0,Cóndor 1358 - Departamento 902,260000,9,-33.45109,-70.65383,260000,Yes
189,30.0,30.0,General Baquedano / San Pablo / Brasil,260000,9,-33.43529,-70.66617,260000,Yes
190,38.0,40.0,Catedral 1837 - Departamento 516-b,260000,9,-33.43853,-70.66293,260000,Yes
191,24.0,24.0,COMPAÑIA DE JESUS 960 - Departamento 329,260000,9,-33.469120000000004,-70.642,260000,Yes
192,24.0,24.0,Mario Kreutzberger 1520,260000,9,-33.4359,-70.659,260000,Yes
193,29.0,29.0,San Eugenio 1551,260000,9,-33.43095,-70.67971,260000,Yes
194,32.0,32.0,cienfuegos 78,260000,9,-33.443870000000004,-70.66317,260000,Yes
195,45.0,45.0,General Bulnes 749,260000,9,-33.43587,-70.67075,260000,Yes
196,28.0,30.0,"Carlos Pezoa Véliz 143, Santiago, Estaci",260000,9,-33.4554,-70.7029,260000,Yes
197,26.0,26.0,Avenida Vicuña Mackenna 881 - Departamento 1701B,260000,9,-33.469120000000004,-70.642,260000,Yes
198,26.0,26.0,General Mackena,260000,9,-33.4332,-70.6597,260000,Yes
199,25.0,25.0,ARRIENDOS Lira con Marin,260000,9,-33.4465,-70.6398,260000,Yes
200,27.0,27.0,Blanco Encalada 1727 - Departamento ESTUDIO,260000,9,-33.45637,-70.65856,260000,Yes
201,20.0,20.0,Arturo Prat con Condor,260000,9,-33.469120000000004,-70.642,260000,Yes
202,30.0,30.0,santo domingo 1391,240000,8,-33.4366,-70.65695,240000,Yes
203,23.0,23.0,Avenida Santa Rosa 325 - Departamento 1002,240000,8,-33.448570000000004,-70.64522,240000,Yes
204,34.0,36.0,Mario Kreutzberger 1520,240000,8,-33.4359,-70.659,240000,Yes
205,33.0,33.0,Catedral 1402 - Departamento 1009,240000,8,-33.4382,-70.65704000000001,240000,Yes
206,30.0,30.0,santo domingo 1391,240000,8,-33.4366,-70.65695,240000,Yes
207,23.0,23.0,Serrano 62,240000,8,-33.445209999999996,-70.6491,240000,Yes
208,34.0,34.0,Santo Domingo 1736,240000,8,-33.43743,-70.66188000000001,240000,Yes
209,30.0,30.0,Metro Sta Ana,240000,8,-33.43375,-70.65916,240000,Yes
210,21.0,21.0,San Diego 313,240000,8,-33.44951,-70.65091,240000,Yes
211,30.0,30.0,Metro Sta Ana,240000,8,-33.43375,-70.65916,240000,Yes
212,25.0,25.0,Catedral 1582 - Departamento 1711,240000,8,-33.4382,-70.65704000000001,240000,Yes
213,30.0,30.0,Metro Sta Ana,240000,8,-33.43375,-70.65916,240000,Yes
214,30.0,30.0,Departamento Calle Zenteno,240000,8,-33.46575,-70.64986,240000,Yes
215,30.0,30.0,Metro Sta Ana,240000,8,-33.43375,-70.65916,240000,Yes
216,25.0,25.0,arturo prat 1450,239002,8,-33.46467,-70.64684,239002,Yes
217,27.0,27.0,CIENFUEGOS 78,235000,8,-33.443870000000004,-70.66317,235000,Yes
218,25.0,25.0,Amunátegui 630 - Departamento 1511,230000,8,-33.4365,-70.65715,230000,Yes
219,32.0,32.0,Blanco Encalada 2051,235000,8,-33.45669,-70.66326,235000,Yes
220,30.0,30.0,García Reyes 71,235000,8,-33.44534,-70.67098,235000,Yes
221,25.0,25.0,Amunátegui 630 - Departamento 1910,230000,8,-33.4364,-70.65742,230000,Yes
222,32.0,32.0,Mario Kreutzberger 1520,260000,9,-33.4359,-70.659,260000,Yes
223,27.0,27.0,moneda 1576,260000,9,-33.4428,-70.6587,260000,Yes
224,30.0,30.0,santa victoria 492,260000,9,-33.448809999999995,-70.64171999999999,260000,Yes
225,27.0,27.0,Parque Ohiggins frente  Arsenal de guerra,260000,9,-33.45685,-70.66266,260000,Yes
226,27.0,27.0,Parque Ohiggins frente  Arsenal de guerra,260000,9,-33.45685,-70.66266,260000,Yes
227,29.0,29.0,Impecable departamento en San Martin & Mapocho. Metro santa Ana y Cal y Canto.,230000,8,-33.43225,-70.65934,230000,Yes
228,28.0,28.0,Blanco Encalada 1727,260000,9,-33.45637,-70.65856,260000,Yes
229,35.0,37.0,"Nicasio Retamales 54, Santiago, Estación",260000,9,-33.4523,-70.6899,260000,Yes
230,30.0,30.0,San Martín 714,260000,9,-33.43565,-70.65874000000001,260000,Yes
231,36.0,36.0,Blanco Encalada 2501,260000,9,-33.45797,-70.67033,260000,Yes
232,22.0,22.0,SAN FRANCISCO-TARAPACA,260000,9,-33.4473,-70.6469,260000,Yes
233,26.0,26.0,general mackenna 1555 - Departamento 412,260000,9,-33.43323,-70.65973000000001,260000,Yes
234,25.0,25.0,Avenida Santa Rosa 237,248500,9,-33.44709,-70.64546,248500,Yes
235,31.0,31.0,Enrique Mac Iver 524,255000,9,-33.43662,-70.64735,255000,Yes
236,42.0,42.0,Sazié / Almirante Latorre,255000,9,-33.4502,-70.66382,255000,Yes
237,32.0,32.0,Calle San Ignacio de Loyola 2903,255000,9,-33.48036,-70.65384,255000,Yes
238,38.0,42.0,Aldunate 1064 - Departamento 611 A,250000,9,-33.4597,-70.65434,250000,Yes
239,32.0,32.0,Santo Domingo 664,250000,9,-33.43602,-70.64686999999999,250000,Yes
240,32.0,32.0,Metro Cal y Canto,250000,9,-33.43295,-70.65335,250000,Yes
241,32.0,32.0,Metro Cal y Canto,250000,9,-33.433170000000004,-70.65375999999999,250000,Yes
242,20.0,20.0,Sargento Aldea 1156,250000,9,-33.46877,-70.64914,250000,Yes
243,34.0,37.0,AGUSTINAS / ALMIRANTE BARROSO,251301,8,-33.44209,-70.66277,251301,Yes
244,40.0,40.0,ARTURO PRAT / PORVENIR,250000,8,-33.45779,-70.64728000000001,250000,Yes
245,34.0,36.0,Coronel Godoy 128,250000,9,-33.452890000000004,-70.69431,250000,Yes
248,30.0,30.0,Santo Domingo  1391 - Departamento 1503,250000,8,-33.436690000000006,-70.65695,250000,Yes
268,33.0,36.0,"San Francisco 265, Santiago",300000,10,-33.447959999999995,-70.64756,300000,Yes
269,44.0,44.0,Lira 140/ Diagonal Paraguay,300000,10,-33.44451,-70.64031,300000,Yes
271,25.0,25.0,Rondizonni,230000,8,-33.467,-70.6538,230000,Yes
272,29.0,29.0,Serrano HOME STUDIO 611,230000,8,-33.452529999999996,-70.64786,230000,Yes
273,25.0,25.0,Metro Santa Isabel - Santa Isabel,230000,8,-33.4475,-70.6332,230000,Yes
274,28.0,28.0,Sector Av. Matta - Metro Avenida Matta /,230000,8,-33.4616,-70.6485,230000,Yes
275,28.0,28.0,metro parque almagro,229000,8,-33.44938,-70.64905,229000,Yes
276,26.0,30.0,metro toesca,230000,8,-33.453990000000005,-70.65995,230000,Yes
277,24.0,24.0,Mapocho 1522 - Departamento 1406,230000,8,-33.43237,-70.65909,230000,Yes
278,24.0,24.0,San Martin,220000,8,-33.43177,-70.66291,220000,Yes
279,40.0,40.0,Viollier 62 - Departamento B,225000,8,-33.443059999999996,-70.63461,225000,Yes
280,24.0,24.0,San Diego / Eleuterio Ramirez,220000,7,-33.449459999999995,-70.65088,220000,Yes
281,28.0,28.0,Calle San Ignacio de Loyola 902,225000,8,-33.45796,-70.65552,225000,Yes
282,22.0,22.0,Mario Kreutzberger 1520,220000,7,-33.43608,-70.65893,220000,Yes
283,20.0,20.0,General Gana 1063,220832,7,-33.470890000000004,-70.64797,220832,Yes
284,23.0,23.0,Serrano  611,220000,7,-33.452529999999996,-70.64786,220000,Yes
285,24.0,24.0,Catedral  / Barrio Yungay,210000,7,-33.44027,-70.67817,210000,Yes
286,40.0,40.0,Huerfanos 714 - Departamento 601,220000,7,-33.469120000000004,-70.642,220000,Yes
287,22.0,22.0,Mapocho / San Martin,210000,7,-33.43249,-70.6618,210000,Yes
288,24.0,24.0,Avenida Manuel Rodríguez 881 - Departamento 1409,220000,7,-33.433409999999995,-70.66006,220000,Yes
289,25.0,26.0,SAN DIEGO / PEDRO LAGOS,210000,7,-33.465959999999995,-70.64907,210000,Yes
290,25.0,25.0,Lord Cochrane 635 - Departamento 1207A,210000,7,-33.45387,-70.65439,210000,Yes
291,60.0,60.0,Monjitas 744,30000,1,-33.43698,-70.64777,30000,Yes
292,23.0,23.0,Mario Kreutzberger 1520,200000,7,-33.4359,-70.659,200000,Yes
293,13.0,13.0,Fray Camilo Henríquez 416,200000,7,-33.44717,-70.63461,200000,Yes
294,60.0,60.0,Monjitas 744,30000,1,-33.43698,-70.64777,30000,Yes
295,30.0,30.0,Zenteno 138,30000,1,-33.446979999999996,-70.6521,30000,Yes
296,48.0,48.0,Santiago Downtown,110000,3,-33.4435,-70.65725,110000,Yes
297,42.0,46.0,Palacio de La Moneda,75000,2,-33.44267,-70.65919,75000,Yes
298,48.0,48.0,Santiago Downtown,110000,3,-33.4435,-70.65725,110000,Yes
299,42.0,46.0,METRO LA MONEDA / LOS HEROES,75000,2,-33.44267,-70.65919,75000,Yes
300,42.0,46.0,MONEDA  / TUCAPEL JIMENEZ,59000,2,-33.44267,-70.65919,59000,Yes
301,42.0,46.0,MONEDA  1617,59000,2,-33.44267,-70.65919,59000,Yes
